timestamp,success,latency_ms,status_code
2025-11-14T15:21:42.562259,1,13.863,200
2025-11-14T15:21:42.571333,1,15.990,200
2025-11-14T15:21:42.571333,1,19.345,200
2025-11-14T15:21:42.577944,1,17.267,200
2025-11-14T15:21:42.577944,1,17.917,200
2025-11-14T15:21:42.577944,1,16.814,200
2025-11-14T15:21:42.583994,1,24.007,200
2025-11-14T15:21:42.583994,1,20.300,200
2025-11-14T15:21:42.583994,1,22.963,200
2025-11-14T15:21:42.583994,1,22.484,200
2025-11-14T15:21:42.583994,1,17.962,200
2025-11-14T15:21:42.583994,1,17.121,200
2025-11-14T15:21:42.593765,1,18.443,200
2025-11-14T15:21:42.593765,1,15.671,200
2025-11-14T15:21:42.593765,1,17.697,200
2025-11-14T15:21:42.593765,1,16.690,200
2025-11-14T15:21:42.593765,1,16.237,200
2025-11-14T15:21:42.593765,1,15.207,200
2025-11-14T15:21:42.593765,1,14.992,200
2025-11-14T15:21:42.593765,1,10.579,200
2025-11-14T15:21:42.609520,1,17.697,200
2025-11-14T15:21:42.609520,1,23.553,200
2025-11-14T15:21:42.609520,1,14.371,200
2025-11-14T15:21:42.609520,1,27.829,200
2025-11-14T15:21:42.625460,1,37.086,200
2025-11-14T15:21:42.625460,1,27.447,200
2025-11-14T15:21:42.625460,1,43.940,200
2025-11-14T15:21:42.625460,1,27.113,200
2025-11-14T15:21:42.625460,1,25.105,200
2025-11-14T15:21:42.625460,1,46.153,200
2025-11-14T15:21:42.625460,1,20.968,200
2025-11-14T15:21:42.625460,1,16.590,200
2025-11-14T15:21:42.625460,1,20.651,200
2025-11-14T15:21:42.625460,1,15.948,200
2025-11-14T15:21:42.625460,1,11.948,200
2025-11-14T15:21:42.641161,1,17.043,200
2025-11-14T15:21:42.641161,1,22.187,200
2025-11-14T15:21:42.641161,1,24.252,200
2025-11-14T15:21:42.656921,1,31.684,200
2025-11-14T15:21:42.658428,1,21.462,200
2025-11-14T15:21:42.658428,1,24.788,200
2025-11-14T15:21:42.658428,1,32.861,200
2025-11-14T15:21:42.658428,1,23.294,200
2025-11-14T15:21:42.658428,1,18.358,200
2025-11-14T15:21:42.658428,1,27.413,200
2025-11-14T15:21:42.658428,1,28.289,200
2025-11-14T15:21:42.672632,1,15.644,200
2025-11-14T15:21:42.672632,1,18.497,200
2025-11-14T15:21:42.672632,1,19.465,200
2025-11-14T15:21:42.672632,1,20.580,200
2025-11-14T15:21:42.672632,1,27.229,200
2025-11-14T15:21:42.672632,1,23.391,200
2025-11-14T15:21:42.672632,1,24.412,200
2025-11-14T15:21:42.688485,1,22.888,200
2025-11-14T15:21:42.688485,1,25.825,200
2025-11-14T15:21:42.688485,1,24.780,200
2025-11-14T15:21:42.688485,1,21.884,200
2025-11-14T15:21:42.688485,1,20.861,200
2025-11-14T15:21:42.688485,1,18.044,200
2025-11-14T15:21:42.688485,1,21.396,200
2025-11-14T15:21:42.688485,1,17.594,200
2025-11-14T15:21:42.704541,1,15.944,200
2025-11-14T15:21:42.704541,1,23.675,200
2025-11-14T15:21:42.704541,1,21.355,200
2025-11-14T15:21:42.704541,1,22.682,200
2025-11-14T15:21:42.716612,1,21.360,200
2025-11-14T15:21:42.716612,1,16.747,200
2025-11-14T15:21:42.716612,1,44.789,200
2025-11-14T15:21:42.720402,1,22.006,200
2025-11-14T15:21:42.720402,1,20.624,200
2025-11-14T15:21:42.723752,1,23.897,200
2025-11-14T15:21:42.723752,1,20.951,200
2025-11-14T15:21:42.723752,1,22.870,200
2025-11-14T15:21:42.723752,1,23.968,200
2025-11-14T15:21:42.723752,1,18.882,200
2025-11-14T15:21:42.736094,1,23.067,200
2025-11-14T15:21:42.736094,1,27.188,200
2025-11-14T15:21:42.736094,1,26.707,200
2025-11-14T15:21:42.736094,1,26.072,200
2025-11-14T15:21:42.751930,1,23.021,200
2025-11-14T15:21:42.751930,1,26.251,200
2025-11-14T15:21:42.754646,1,32.229,200
2025-11-14T15:21:42.754646,1,24.952,200
2025-11-14T15:21:42.758541,1,27.146,200
2025-11-14T15:21:42.758541,1,32.671,200
2025-11-14T15:21:42.767594,1,30.725,200
2025-11-14T15:21:42.767594,1,27.398,200
2025-11-14T15:21:42.767594,1,27.692,200
2025-11-14T15:21:42.767594,1,28.960,200
2025-11-14T15:21:42.767594,1,27.081,200
2025-11-14T15:21:42.767594,1,28.075,200
2025-11-14T15:21:42.783481,1,27.918,200
2025-11-14T15:21:42.783481,1,27.128,200
2025-11-14T15:21:42.783481,1,33.359,200
2025-11-14T15:21:42.783481,1,25.800,200
2025-11-14T15:21:42.783481,1,26.332,200
2025-11-14T15:21:42.799643,1,26.488,200
2025-11-14T15:21:42.800941,1,25.550,200
2025-11-14T15:21:42.803949,1,31.081,200
2025-11-14T15:21:42.804946,1,26.115,200
2025-11-14T15:21:42.809952,1,28.125,200
2025-11-14T15:21:42.813946,1,25.796,200
2025-11-14T15:21:42.815729,1,32.162,200
2025-11-14T15:21:42.816833,1,23.457,200
2025-11-14T15:21:42.817590,1,26.907,200
2025-11-14T15:21:42.821627,1,26.016,200
2025-11-14T15:21:42.821627,1,27.512,200
2025-11-14T15:21:42.821627,1,25.593,200
2025-11-14T15:21:42.821627,1,31.758,200
2025-11-14T15:21:42.834837,1,31.645,200
2025-11-14T15:21:42.834837,1,26.378,200
2025-11-14T15:21:42.834837,1,28.429,200
2025-11-14T15:21:42.834837,1,34.783,200
2025-11-14T15:21:42.834837,1,32.281,200
2025-11-14T15:21:42.834837,1,30.593,200
2025-11-14T15:21:42.854303,1,26.827,200
2025-11-14T15:21:42.854303,1,31.298,200
2025-11-14T15:21:42.856300,1,25.936,200
2025-11-14T15:21:42.858809,1,25.899,200
2025-11-14T15:21:42.861825,1,25.348,200
2025-11-14T15:21:42.865823,1,22.030,200
2025-11-14T15:21:42.868971,1,23.836,200
2025-11-14T15:21:42.868971,1,29.265,200
2025-11-14T15:21:42.870971,1,22.503,200
2025-11-14T15:21:42.874978,1,26.709,200
2025-11-14T15:21:42.877976,1,23.639,200
2025-11-14T15:21:42.879976,1,26.758,200
2025-11-14T15:21:42.880984,1,25.380,200
2025-11-14T15:21:42.884979,1,25.425,200
2025-11-14T15:21:42.884979,1,28.124,200
2025-11-14T15:21:42.892231,1,26.011,200
2025-11-14T15:21:42.892231,1,24.613,200
2025-11-14T15:21:42.892231,1,25.133,200
2025-11-14T15:21:42.892231,1,26.357,200
2025-11-14T15:21:42.892231,1,21.852,200
2025-11-14T15:21:42.900753,1,25.336,200
2025-11-14T15:21:42.900753,1,18.892,200
2025-11-14T15:21:42.900753,1,21.749,200
2025-11-14T15:21:42.913541,1,33.470,200
2025-11-14T15:21:42.916413,1,34.948,200
2025-11-14T15:21:42.932342,1,59.980,200
2025-11-14T15:21:42.932342,1,42.816,200
2025-11-14T15:21:42.932342,1,48.626,200
2025-11-14T15:21:42.944223,1,33.646,200
2025-11-14T15:21:42.944223,1,49.434,200
2025-11-14T15:21:42.948232,1,41.012,200
2025-11-14T15:21:42.948232,1,54.281,200
2025-11-14T15:21:42.948232,1,51.407,200
2025-11-14T15:21:42.959006,1,44.211,200
2025-11-14T15:21:42.959006,1,26.208,200
2025-11-14T15:21:42.959006,1,43.565,200
2025-11-14T15:21:42.964124,1,29.164,200
2025-11-14T15:21:42.964124,1,21.165,200
2025-11-14T15:21:42.964124,1,20.444,200
2025-11-14T15:21:42.964124,1,26.175,200
2025-11-14T15:21:42.964124,1,19.016,200
2025-11-14T15:21:42.974026,1,23.080,200
2025-11-14T15:21:42.974026,1,18.000,200
2025-11-14T15:21:42.979909,1,18.022,200
2025-11-14T15:21:42.979909,1,20.627,200
2025-11-14T15:21:42.979909,1,21.684,200
