timestamp,success,latency_ms,status_code
2025-11-14T15:17:37.171988,1,7.704,200
2025-11-14T15:17:37.171988,1,7.977,200
2025-11-14T15:17:37.174985,1,10.631,200
2025-11-14T15:17:37.182228,1,14.726,200
2025-11-14T15:17:37.183624,1,15.786,200
2025-11-14T15:17:37.186489,1,12.857,200
2025-11-14T15:17:37.186489,1,17.627,200
2025-11-14T15:17:37.186489,1,17.821,200
2025-11-14T15:17:37.186489,1,10.350,200
2025-11-14T15:17:37.186489,1,8.701,200
2025-11-14T15:17:37.186489,1,8.666,200
2025-11-14T15:17:37.186489,1,9.253,200
2025-11-14T15:17:37.202181,1,9.548,200
2025-11-14T15:17:37.210486,1,11.640,200
2025-11-14T15:17:37.211486,1,27.741,200
2025-11-14T15:17:37.213485,1,13.787,200
2025-11-14T15:17:37.213485,1,12.945,200
2025-11-14T15:17:37.216494,1,13.715,200
2025-11-14T15:17:37.220056,1,9.851,200
2025-11-14T15:17:37.222048,1,9.891,200
2025-11-14T15:17:37.222048,1,9.364,200
2025-11-14T15:17:37.227054,1,5.480,200
2025-11-14T15:17:37.236388,1,19.263,200
2025-11-14T15:17:37.236388,1,26.328,200
2025-11-14T15:17:37.236388,1,25.187,200
2025-11-14T15:17:37.236388,1,19.829,200
2025-11-14T15:17:37.236388,1,7.206,200
2025-11-14T15:17:37.236388,1,8.943,200
2025-11-14T15:17:37.236388,1,8.527,200
2025-11-14T15:17:37.252138,1,10.449,200
2025-11-14T15:17:37.252138,1,9.934,200
2025-11-14T15:17:37.252138,1,30.453,200
2025-11-14T15:17:37.252138,1,9.465,200
2025-11-14T15:17:37.252138,1,9.715,200
2025-11-14T15:17:37.252138,1,7.337,200
2025-11-14T15:17:37.252138,1,7.990,200
2025-11-14T15:17:37.252138,1,7.602,200
2025-11-14T15:17:37.271957,1,9.720,200
2025-11-14T15:17:37.271957,1,16.576,200
2025-11-14T15:17:37.271957,1,12.154,200
2025-11-14T15:17:37.271957,1,24.902,200
2025-11-14T15:17:37.271957,1,12.178,200
2025-11-14T15:17:37.284056,1,8.355,200
2025-11-14T15:17:37.284771,1,8.739,200
2025-11-14T15:17:37.284771,1,10.216,200
2025-11-14T15:17:37.284771,1,13.469,200
2025-11-14T15:17:37.284771,1,11.967,200
2025-11-14T15:17:37.284771,1,7.198,200
2025-11-14T15:17:37.300005,1,16.391,200
2025-11-14T15:17:37.305281,1,21.173,200
