timestamp,success,latency_ms,status_code
2025-11-14T15:30:44.840072,1,13.596,404
2025-11-14T15:30:44.840072,1,17.720,200
2025-11-14T15:30:44.840072,1,18.438,200
2025-11-14T15:30:44.851557,1,28.636,404
2025-11-14T15:30:44.851557,1,12.745,404
2025-11-14T15:30:44.851557,1,11.176,404
2025-11-14T15:30:44.851557,1,15.892,404
2025-11-14T15:30:44.851557,1,3.607,404
2025-11-14T15:30:44.851557,1,4.060,404
2025-11-14T15:30:44.861447,1,36.578,200
2025-11-14T15:30:44.862452,1,3.694,404
2025-11-14T15:30:44.867467,1,10.455,404
2025-11-14T15:30:44.867467,1,15.519,404
2025-11-14T15:30:44.867467,1,17.107,404
2025-11-14T15:30:44.872901,1,10.211,404
2025-11-14T15:30:44.874915,1,5.368,404
2025-11-14T15:30:44.874915,1,7.954,404
2025-11-14T15:30:44.874915,1,7.422,404
2025-11-14T15:30:44.881482,1,5.387,404
2025-11-14T15:30:44.881482,1,7.380,404
2025-11-14T15:30:44.883243,1,6.610,404
2025-11-14T15:30:44.885257,1,24.664,404
2025-11-14T15:30:44.885257,1,4.898,404
2025-11-14T15:30:44.887265,1,5.604,404
2025-11-14T15:30:44.889279,1,6.084,404
2025-11-14T15:30:44.891293,1,5.469,404
2025-11-14T15:30:44.891293,1,5.721,404
2025-11-14T15:30:44.894070,1,6.369,404
2025-11-14T15:30:44.894070,1,4.164,404
2025-11-14T15:30:44.896085,1,5.278,404
2025-11-14T15:30:44.896085,1,4.107,404
2025-11-14T15:30:44.899457,1,4.365,404
2025-11-14T15:30:44.901469,1,4.859,404
2025-11-14T15:30:44.901469,1,24.470,404
2025-11-14T15:30:44.903483,1,5.453,404
2025-11-14T15:30:44.903483,1,5.533,404
2025-11-14T15:30:44.903483,1,4.205,404
2025-11-14T15:30:44.903483,1,3.214,404
2025-11-14T15:30:44.903483,1,2.048,404
2025-11-14T15:30:44.915216,1,18.045,404
2025-11-14T15:30:44.915216,1,18.850,404
2025-11-14T15:30:44.915216,1,12.761,404
2025-11-14T15:30:44.915216,1,17.069,404
2025-11-14T15:30:44.915216,1,32.572,404
2025-11-14T15:30:44.915216,1,4.115,404
2025-11-14T15:30:44.915216,1,4.661,404
2025-11-14T15:30:44.915216,1,4.650,404
2025-11-14T15:30:44.915216,1,6.244,404
2025-11-14T15:30:44.931376,1,12.931,404
2025-11-14T15:30:44.931376,1,7.278,404
