command,mean,stddev,median,user,system,min,max
jump_search\target\debug\jump_search.exe,1.024465188,0.01373073574421537,1.0241214580000002,0.8335937500000004,0.4328124999999998,1.001257708,1.0504021080000001
python jump_search\jump_search.py,0.32199353300000005,0.01166251840943434,0.32757765800000005,0.011093749999999996,0.014218749999999999,0.29468150800000004,0.33755090800000004
